Income	Response	Kids	Expenses	TotalAcceptedCmp	NumTotalPurchases	Age	Days_Customer	Related	Single	Unrelated	Post-Graduate	Under-Graduate
77845.0	0	0	1346	2	21	33	2901	1.0	0.0	0.0	1.0	0.0
69476.0	0	0	1044	0	15	53	3129	1.0	0.0	0.0	1.0	0.0
50611.0	1	1	493	1	22	62	3667	0.0	1.0	0.0	1.0	0.0
61209.0	0	0	957	0	13	52	3165	0.0	1.0	0.0	1.0	0.0
42315.0	0	1	270	0	12	64	3061	1.0	0.0	0.0	1.0	0.0
13084.0	0	0	29	0	5	70	3360	1.0	0.0	0.0	0.0	1.0
47570.0	1	2	121	0	9	73	3253	0.0	1.0	0.0	1.0	0.0
61923.0	0	2	126	0	8	61	3195	1.0	0.0	0.0	1.0	0.0
34824.0	0	0	23	0	4	27	2952	0.0	1.0	0.0	1.0	0.0
26518.0	1	2	57	0	8	73	3186	0.0	1.0	0.0	1.0	0.0
45938.0	0	0	636	0	20	61	3332	0.0	1.0	0.0	1.0	0.0
78468.0	0	0	1004	1	28	62	2790	1.0	0.0	0.0	1.0	0.0
78901.0	0	1	734	0	20	49	3142	0.0	1.0	0.0	1.0	0.0
71427.0	0	2	614	0	20	44	2700	1.0	0.0	0.0	1.0	0.0
71022.0	0	1	1453	1	21	44	2731	0.0	1.0	0.0	1.0	0.0
90247.0	1	0	1621	3	15	34	2918	0.0	1.0	0.0	1.0	0.0
41335.0	0	1	187	0	12	54	3042	0.0	1.0	0.0	1.0	0.0
71952.0	0	1	1443	2	22	36	3128	1.0	0.0	0.0	1.0	0.0
35682.0	0	1	57	0	6	52	2859	0.0	1.0	0.0	1.0	0.0
43185.0	0	1	637	0	20	71	3125	0.0	1.0	0.0	1.0	0.0
66375.0	0	1	948	1	14	74	3077	1.0	0.0	0.0	1.0	0.0
35178.0	1	1	59	1	5	51	3128	1.0	0.0	0.0	1.0	0.0
25252.0	0	1	18	0	4	36	3061	1.0	0.0	0.0	1.0	0.0
55250.0	0	1	903	0	26	57	3473	0.0	1.0	0.0	1.0	0.0
33249.0	0	1	112	0	8	47	3351	0.0	1.0	0.0	1.0	0.0
58398.0	0	0	596	0	20	69	3268	1.0	0.0	0.0	1.0	0.0
50272.0	0	1	233	0	13	40	3213	1.0	0.0	0.0	1.0	0.0
76618.0	0	0	1511	0	11	47	3574	1.0	0.0	0.0	1.0	0.0
87305.0	1	0	1152	1	17	62	3501	0.0	1.0	0.0	1.0	0.0
25851.0	0	1	48	0	7	44	3096	1.0	0.0	0.0	1.0	0.0
58710.0	0	1	1185	0	31	52	3312	0.0	1.0	0.0	1.0	0.0
45160.0	0	2	21	0	4	64	2949	0.0	1.0	0.0	1.0	0.0
74806.0	0	1	965	0	16	57	3414	1.0	0.0	0.0	1.0	0.0
59111.0	0	0	869	0	21	68	3366	1.0	0.0	0.0	1.0	0.0
18988.0	0	1	16	0	6	38	2894	1.0	0.0	0.0	1.0	0.0
72190.0	0	0	1947	0	16	57	3358	1.0	0.0	0.0	1.0	0.0
7500.0	1	1	71	1	12	46	3760	1.0	0.0	0.0	1.0	0.0
44794.0	0	1	65	0	6	56	2819	1.0	0.0	0.0	1.0	0.0
80395.0	0	0	1380	1	24	67	3075	1.0	0.0	0.0	1.0	0.0
75012.0	0	0	1027	0	23	46	3012	0.0	1.0	0.0	1.0	0.0
56962.0	0	3	411	0	21	57	3088	1.0	0.0	0.0	1.0	0.0
89891.0	0	0	836	1	26	31	3297	1.0	0.0	0.0	1.0	0.0
35946.0	0	2	11	0	4	73	3132	0.0	1.0	0.0	1.0	0.0
53593.0	0	2	480	0	23	69	3578	1.0	0.0	0.0	1.0	0.0
66373.0	0	2	606	0	23	44	3062	1.0	0.0	0.0	1.0	0.0
45072.0	0	3	284	0	16	74	3113	0.0	1.0	0.0	1.0	0.0
89694.0	0	2	1472	3	14	49	3149	0.0	1.0	0.0	1.0	0.0
72025.0	1	0	1677	3	26	73	2918	1.0	0.0	0.0	1.0	0.0
67432.0	0	1	1335	0	19	49	3314	1.0	0.0	0.0	1.0	0.0
70545.0	0	1	334	0	13	70	2972	1.0	0.0	0.0	1.0	0.0
17487.0	0	1	18	0	4	33	3325	1.0	0.0	0.0	0.0	1.0
62882.0	0	1	1338	0	20	53	3516	1.0	0.0	0.0	1.0	0.0
64108.0	0	1	1099	0	30	69	3320	0.0	1.0	0.0	1.0	0.0
34941.0	0	2	97	0	8	66	3248	1.0	0.0	0.0	1.0	0.0
48767.0	0	3	63	0	9	72	3036	0.0	1.0	0.0	1.0	0.0
38702.0	0	1	109	0	9	44	3394	1.0	0.0	0.0	1.0	0.0
82224.0	0	0	902	1	21	58	3012	1.0	0.0	0.0	1.0	0.0
83844.0	0	0	1574	1	20	70	3063	1.0	0.0	0.0	1.0	0.0
17003.0	0	1	38	0	9	47	3147	1.0	0.0	0.0	1.0	0.0
71163.0	0	0	960	0	24	27	2791	0.0	1.0	0.0	1.0	0.0
33697.0	0	1	28	1	4	52	3144	0.0	1.0	0.0	1.0	0.0
63564.0	1	0	1215	1	28	68	3008	1.0	0.0	0.0	1.0	0.0
83443.0	0	0	1497	0	22	50	3037	1.0	0.0	0.0	1.0	0.0
51518.0	0	1	449	0	17	64	3333	1.0	0.0	0.0	1.0	0.0
58330.0	0	1	1064	0	24	47	3043	0.0	1.0	0.0	1.0	0.0
80952.0	1	0	1757	3	25	53	3343	1.0	0.0	0.0	1.0	0.0
75507.0	0	0	1440	0	21	43	3001	1.0	0.0	0.0	1.0	0.0
63855.0	0	0	1006	0	24	44	3157	1.0	0.0	0.0	1.0	0.0
62220.0	1	1	1226	0	23	50	3455	1.0	0.0	0.0	1.0	0.0
58512.0	0	1	1171	0	20	58	3140	1.0	0.0	0.0	1.0	0.0
40662.0	0	1	92	0	8	43	3328	1.0	0.0	0.0	1.0	0.0
38829.0	0	1	99	0	8	63	2882	1.0	0.0	0.0	1.0	0.0
35523.0	0	1	66	0	8	41	3333	1.0	0.0	0.0	1.0	0.0
79146.0	0	2	564	0	19	55	2923	0.0	1.0	0.0	1.0	0.0
78285.0	0	0	1427	0	21	34	3101	1.0	0.0	0.0	1.0	0.0
31626.0	1	1	86	1	6	44	3124	0.0	1.0	0.0	1.0	0.0
75127.0	0	0	833	0	19	70	2895	0.0	1.0	0.0	1.0	0.0
48726.0	0	1	242	0	12	67	3285	1.0	0.0	0.0	1.0	0.0
74985.0	0	0	1869	0	17	45	3454	1.0	0.0	0.0	1.0	0.0
67430.0	0	0	1364	0	29	35	3638	1.0	0.0	0.0	1.0	0.0
46891.0	0	1	183	0	8	57	3393	1.0	0.0	0.0	1.0	0.0
62058.0	0	1	450	0	18	66	3256	1.0	0.0	0.0	1.0	0.0
72063.0	0	1	758	0	21	43	3336	1.0	0.0	0.0	1.0	0.0
78939.0	0	0	1507	0	20	71	3056	1.0	0.0	0.0	1.0	0.0
42720.0	1	2	654	0	25	57	3288	0.0	1.0	0.0	1.0	0.0
33622.0	0	2	81	0	9	50	3299	1.0	0.0	0.0	1.0	0.0
6835.0	0	1	137	0	1	65	3543	1.0	0.0	0.0	1.0	0.0
41452.0	0	2	16	0	4	69	3248	1.0	0.0	0.0	1.0	0.0
40760.0	0	1	93	0	8	57	3160	0.0	1.0	0.0	1.0	0.0
74250.0	0	0	1158	0	18	64	3011	1.0	0.0	0.0	1.0	0.0
51124.0	0	2	43	0	6	67	3050	0.0	1.0	0.0	1.0	0.0
72258.0	0	1	1525	0	22	51	3059	0.0	1.0	0.0	1.0	0.0
71466.0	0	0	1230	0	19	48	2913	0.0	1.0	0.0	1.0	0.0
36283.0	0	2	29	0	6	46	2933	1.0	0.0	0.0	1.0	0.0
20587.0	0	1	25	0	5	52	2728	0.0	1.0	0.0	1.0	0.0
30467.0	0	1	24	0	4	50	2959	1.0	0.0	0.0	1.0	0.0
31590.0	0	1	38	0	5	50	3233	1.0	0.0	0.0	1.0	0.0
20425.0	0	1	57	0	7	36	3465	1.0	0.0	0.0	0.0	1.0
17144.0	0	2	47	0	12	62	2991	1.0	0.0	0.0	1.0	0.0
42564.0	1	1	813	1	24	54	3370	0.0	1.0	0.0	1.0	0.0
43783.0	0	1	629	1	22	44	2888	1.0	0.0	0.0	1.0	0.0
40780.0	0	1	377	0	17	46	3546	0.0	1.0	0.0	1.0	0.0
62847.0	0	0	1612	0	14	77	3387	1.0	0.0	0.0	1.0	0.0
82017.0	1	0	729	3	17	65	3575	1.0	0.0	0.0	1.0	0.0
16813.0	0	0	50	1	6	72	3202	0.0	1.0	0.0	1.0	0.0
51267.0	0	2	270	0	15	44	3100	1.0	0.0	0.0	1.0	0.0
46524.0	0	1	177	0	9	61	3278	0.0	1.0	0.0	1.0	0.0
45183.0	0	0	315	1	13	60	3382	0.0	1.0	0.0	1.0	0.0
70421.0	0	1	767	0	23	68	2858	1.0	0.0	0.0	1.0	0.0
60161.0	0	1	1071	0	26	57	3471	0.0	1.0	0.0	1.0	0.0
73926.0	0	0	1580	0	24	49	3368	1.0	0.0	0.0	1.0	0.0
19329.0	0	1	60	0	10	54	3054	1.0	0.0	0.0	1.0	0.0
61872.0	0	1	573	0	21	52	3055	1.0	0.0	0.0	1.0	0.0
46984.0	0	2	41	0	5	66	3317	0.0	1.0	0.0	1.0	0.0
34838.0	0	2	170	0	10	71	3383	1.0	0.0	0.0	1.0	0.0
82716.0	0	0	1167	0	28	78	3271	0.0	1.0	0.0	1.0	0.0
48192.0	1	0	1526	3	25	64	3247	1.0	0.0	0.0	1.0	0.0
49681.0	0	2	458	0	21	46	3301	1.0	0.0	0.0	1.0	0.0
56850.0	0	1	63	0	6	51	2955	1.0	0.0	0.0	1.0	0.0
55267.0	0	1	405	0	17	65	3108	1.0	0.0	0.0	1.0	0.0
59666.0	0	2	1027	1	20	50	3321	1.0	0.0	0.0	1.0	0.0
72504.0	0	1	1478	0	22	50	3247	0.0	1.0	0.0	1.0	0.0
26872.0	0	0	72	0	5	41	3113	1.0	0.0	0.0	1.0	0.0
21359.0	1	1	48	0	7	50	3292	0.0	1.0	0.0	1.0	0.0
73170.0	0	0	726	0	16	47	2886	0.0	1.0	0.0	1.0	0.0
52750.0	0	1	860	0	27	67	3310	1.0	0.0	0.0	1.0	0.0
91820.0	0	0	1497	0	22	36	3075	1.0	0.0	0.0	1.0	0.0
65968.0	0	1	495	0	18	52	2698	1.0	0.0	0.0	1.0	0.0
30772.0	0	2	20	0	4	46	2700	1.0	0.0	0.0	1.0	0.0
22507.0	0	0	570	0	19	68	3439	0.0	1.0	0.0	1.0	0.0
65685.0	0	1	769	0	21	50	2949	1.0	0.0	0.0	1.0	0.0
25804.0	0	1	55	0	7	44	3393	1.0	0.0	0.0	1.0	0.0
76412.0	1	0	1808	2	18	42	3277	0.0	1.0	0.0	1.0	0.0
22063.0	0	1	55	0	7	50	3182	1.0	0.0	0.0	1.0	0.0
57091.0	1	0	577	1	18	61	2871	0.0	1.0	0.0	1.0	0.0
22419.0	0	0	162	0	8	59	3294	1.0	0.0	0.0	1.0	0.0
87771.0	1	1	1957	4	20	63	3260	1.0	0.0	0.0	1.0	0.0
78353.0	0	1	1576	0	24	63	3296	0.0	1.0	0.0	1.0	0.0
93404.0	0	3	1616	2	17	68	3216	1.0	0.0	0.0	1.0	0.0
37859.0	0	3	36	0	6	60	3067	0.0	1.0	0.0	1.0	0.0
80995.0	0	1	1482	0	22	64	3093	0.0	1.0	0.0	1.0	0.0
16529.0	0	1	22	0	5	38	3034	1.0	0.0	0.0	1.0	0.0
55412.0	0	2	63	0	6	46	3076	0.0	1.0	0.0	1.0	0.0
48789.0	0	0	680	0	18	30	3485	0.0	1.0	0.0	1.0	0.0
56575.0	0	2	542	0	20	55	3277	1.0	0.0	0.0	1.0	0.0
25130.0	0	1	50	0	7	42	3361	1.0	0.0	0.0	1.0	0.0
35441.0	0	2	39	0	6	55	3357	1.0	0.0	0.0	1.0	0.0
71391.0	0	1	1043	0	28	66	3314	1.0	0.0	0.0	1.0	0.0
49494.0	0	1	385	0	14	50	3287	0.0	1.0	0.0	1.0	0.0
81702.0	0	0	1633	0	27	42	3501	0.0	1.0	0.0	1.0	0.0
45889.0	0	1	46	0	5	42	3364	0.0	1.0	0.0	1.0	0.0
56628.0	0	1	761	1	20	45	2957	0.0	1.0	0.0	1.0	0.0
34026.0	0	2	76	0	9	72	3274	1.0	0.0	0.0	1.0	0.0
40049.0	0	1	290	0	14	48	3434	1.0	0.0	0.0	1.0	0.0
34176.0	0	1	89	0	11	34	2698	0.0	1.0	0.0	1.0	0.0
19419.0	0	1	70	0	11	41	3483	1.0	0.0	0.0	1.0	0.0
82504.0	0	0	1066	0	17	62	3194	1.0	0.0	0.0	1.0	0.0
81205.0	1	0	2009	3	19	52	3024	1.0	0.0	0.0	1.0	0.0
61618.0	0	0	1345	0	19	31	3495	0.0	1.0	0.0	1.0	0.0
55284.0	0	1	764	0	23	66	3409	0.0	1.0	0.0	1.0	0.0
49980.0	0	1	195	0	11	59	3106	0.0	1.0	0.0	1.0	0.0
15072.0	0	2	53	0	11	42	3124	1.0	0.0	0.0	1.0	0.0
49166.0	0	1	368	0	13	48	3238	0.0	1.0	0.0	1.0	0.0
65324.0	0	1	544	0	20	68	2732	1.0	0.0	0.0	1.0	0.0
82347.0	0	0	1853	2	25	65	3605	1.0	0.0	0.0	1.0	0.0
30843.0	0	2	35	1	6	56	2891	1.0	0.0	0.0	1.0	0.0
46374.0	1	1	446	2	18	48	2961	1.0	0.0	0.0	1.0	0.0
60474.0	0	1	1180	0	31	43	3398	0.0	1.0	0.0	1.0	0.0
38576.0	0	1	41	0	5	49	2944	1.0	0.0	0.0	1.0	0.0
55357.0	0	2	727	0	22	37	3352	1.0	0.0	0.0	1.0	0.0
37758.0	0	2	40	0	6	56	3667	1.0	0.0	0.0	1.0	0.0
85710.0	0	0	1062	1	26	33	3277	1.0	0.0	0.0	1.0	0.0
23228.0	0	1	40	0	7	53	3011	1.0	0.0	0.0	1.0	0.0
44602.0	0	2	292	0	17	53	2991	1.0	0.0	0.0	1.0	0.0
7500.0	0	0	15	0	4	35	3158	1.0	0.0	0.0	1.0	0.0
38683.0	0	1	341	0	17	33	3667	1.0	0.0	0.0	1.0	0.0
49514.0	0	1	369	0	13	47	3051	0.0	1.0	0.0	1.0	0.0
57906.0	0	1	401	0	17	49	3092	1.0	0.0	0.0	1.0	0.0
43456.0	0	1	393	0	17	56	3317	0.0	1.0	0.0	1.0	0.0
19485.0	0	2	10	0	4	36	3135	0.0	1.0	0.0	1.0	0.0
53172.0	0	1	486	0	16	44	3246	1.0	0.0	0.0	1.0	0.0
30545.0	0	1	69	0	7	43	3477	1.0	0.0	0.0	1.0	0.0
70123.0	0	0	1727	2	17	39	3131	1.0	0.0	0.0	1.0	0.0
62450.0	0	1	995	1	16	63	2885	0.0	1.0	0.0	1.0	0.0
21675.0	0	1	45	0	10	46	2727	1.0	0.0	0.0	1.0	0.0
42395.0	0	2	182	0	12	41	2943	0.0	1.0	0.0	1.0	0.0
61346.0	0	1	989	0	23	44	3241	1.0	0.0	0.0	1.0	0.0
80812.0	0	0	1677	3	18	69	3142	1.0	0.0	0.0	1.0	0.0
42835.0	0	2	595	0	23	51	3221	0.0	1.0	0.0	1.0	0.0
39922.0	0	1	156	0	9	39	3357	1.0	0.0	0.0	1.0	0.0
86424.0	0	0	1226	0	28	66	2913	0.0	1.0	0.0	1.0	0.0
17117.0	0	1	128	0	11	44	3385	1.0	0.0	0.0	1.0	0.0
24762.0	1	1	86	1	9	50	2762	0.0	1.0	0.0	1.0	0.0
35797.0	0	1	68	0	7	47	3478	1.0	0.0	0.0	1.0	0.0
36627.0	0	2	16	0	4	47	3198	0.0	1.0	0.0	1.0	0.0
51111.0	0	2	55	0	7	41	2867	1.0	0.0	0.0	1.0	0.0
86857.0	1	0	2114	0	22	50	3424	0.0	1.0	0.0	1.0	0.0
82072.0	0	0	2018	0	19	52	3364	1.0	0.0	0.0	1.0	0.0
46231.0	0	3	263	0	15	69	3437	0.0	1.0	0.0	1.0	0.0
42243.0	0	2	55	0	7	63	3086	1.0	0.0	0.0	1.0	0.0
51195.0	0	2	564	0	24	60	3398	1.0	0.0	0.0	1.0	0.0
68092.0	0	0	1281	0	20	44	3052	0.0	1.0	0.0	1.0	0.0
31814.0	0	1	83	1	7	49	3157	1.0	0.0	0.0	1.0	0.0
51390.0	0	2	353	0	18	57	3546	0.0	1.0	0.0	1.0	0.0
76630.0	0	0	1003	0	25	39	3023	1.0	0.0	0.0	1.0	0.0
26868.0	0	1	14	0	4	31	2917	0.0	1.0	0.0	0.0	1.0
48948.0	1	0	902	1	24	79	3400	0.0	1.0	0.0	1.0	0.0
55260.0	0	1	1139	0	25	50	3421	0.0	1.0	0.0	1.0	0.0
64090.0	1	1	797	0	20	66	3213	1.0	0.0	0.0	1.0	0.0
78331.0	0	1	1638	0	25	64	3014	0.0	1.0	0.0	1.0	0.0
37087.0	0	1	401	0	17	48	3090	1.0	0.0	0.0	1.0	0.0
21846.0	0	1	84	0	11	36	3107	0.0	1.0	0.0	1.0	0.0
81320.0	0	0	928	0	18	64	3249	1.0	0.0	0.0	1.0	0.0
54137.0	0	1	203	0	11	52	3174	0.0	1.0	0.0	1.0	0.0
66825.0	0	0	858	0	16	55	3207	1.0	0.0	0.0	1.0	0.0
57100.0	0	0	409	0	13	49	3300	1.0	0.0	0.0	1.0	0.0
58917.0	0	3	282	0	16	53	3319	1.0	0.0	0.0	1.0	0.0
85072.0	0	0	1423	0	18	45	2790	0.0	1.0	0.0	1.0	0.0
86429.0	1	0	1449	1	18	61	3077	0.0	1.0	0.0	1.0	0.0
45684.0	0	1	28	0	4	51	3359	0.0	1.0	0.0	1.0	0.0
47889.0	0	1	67	0	6	48	2946	1.0	0.0	0.0	1.0	0.0
45921.0	0	0	199	0	10	36	2761	1.0	0.0	0.0	1.0	0.0
78420.0	0	0	1453	0	22	56	3222	0.0	1.0	0.0	1.0	0.0
75114.0	0	0	1253	0	19	30	3210	1.0	0.0	0.0	1.0	0.0
52278.0	1	1	1198	0	31	59	3377	0.0	1.0	0.0	1.0	0.0
35641.0	1	1	178	0	10	50	3207	1.0	0.0	0.0	1.0	0.0
95529.0	1	0	1990	1	18	28	3696	0.0	1.0	0.0	1.0	0.0
62820.0	0	0	976	0	14	68	3093	1.0	0.0	0.0	1.0	0.0
73113.0	0	0	1001	0	15	62	3042	1.0	0.0	0.0	1.0	0.0
84169.0	1	0	1919	2	20	40	3213	1.0	0.0	0.0	1.0	0.0
42607.0	0	1	350	0	14	68	3081	0.0	1.0	0.0	1.0	0.0
74637.0	0	0	1650	1	25	68	3264	0.0	1.0	0.0	1.0	0.0
46015.0	0	2	46	2	5	67	2934	1.0	0.0	0.0	1.0	0.0
72354.0	0	0	1228	0	19	29	3295	0.0	1.0	0.0	1.0	0.0
39858.0	1	1	95	0	7	53	3378	0.0	1.0	0.0	1.0	0.0
34469.0	0	2	62	0	9	74	2942	1.0	0.0	0.0	1.0	0.0
83033.0	0	1	1761	1	26	36	2899	1.0	0.0	0.0	1.0	0.0
24401.0	0	0	467	0	16	43	3524	1.0	0.0	0.0	1.0	0.0
77583.0	0	0	1149	1	19	44	2762	1.0	0.0	0.0	1.0	0.0
74116.0	0	0	2052	1	19	40	3038	0.0	1.0	0.0	1.0	0.0
74293.0	0	0	1127	0	16	29	2942	0.0	1.0	0.0	1.0	0.0
68397.0	0	1	1416	0	21	46	3081	1.0	0.0	0.0	1.0	0.0
79632.0	0	0	1113	0	20	48	2821	1.0	0.0	0.0	1.0	0.0
46107.0	0	1	125	0	7	33	2762	0.0	1.0	0.0	1.0	0.0
64950.0	0	1	966	1	25	71	3425	0.0	1.0	0.0	1.0	0.0
25443.0	0	1	32	0	5	33	3411	1.0	0.0	0.0	0.0	1.0
75127.0	0	0	833	0	19	70	2895	0.0	1.0	0.0	1.0	0.0
32892.0	0	1	46	0	8	51	2892	1.0	0.0	0.0	1.0	0.0
71796.0	0	0	960	0	17	51	3105	1.0	0.0	0.0	1.0	0.0
67536.0	0	1	1829	1	30	52	3260	1.0	0.0	0.0	1.0	0.0
55239.0	0	1	779	0	26	51	3207	0.0	1.0	0.0	1.0	0.0
60554.0	0	1	811	0	23	47	3151	0.0	1.0	0.0	1.0	0.0
64831.0	0	2	1120	0	22	70	3123	0.0	1.0	0.0	1.0	0.0
56067.0	0	1	725	0	20	60	3201	1.0	0.0	0.0	1.0	0.0
82025.0	1	0	1187	1	12	39	3254	0.0	1.0	0.0	1.0	0.0
94384.0	1	0	2302	3	18	69	3309	1.0	0.0	0.0	1.0	0.0
14906.0	0	0	66	0	9	36	3411	0.0	1.0	0.0	0.0	1.0
51563.0	0	0	1250	2	19	35	3758	1.0	0.0	0.0	1.0	0.0
57937.0	0	1	683	0	20	40	2990	1.0	0.0	0.0	1.0	0.0
68274.0	0	2	305	0	13	43	3129	0.0	1.0	0.0	1.0	0.0
39771.0	0	1	50	0	6	45	3239	1.0	0.0	0.0	1.0	0.0
67893.0	0	1	995	0	16	47	3758	0.0	1.0	0.0	1.0	0.0
27922.0	0	1	41	0	6	43	2759	1.0	0.0	0.0	1.0	0.0
52190.0	0	2	77	1	9	46	2820	1.0	0.0	0.0	1.0	0.0
44051.0	1	2	171	0	12	49	3373	0.0	1.0	0.0	1.0	0.0
42767.0	0	2	131	0	7	51	3093	0.0	1.0	0.0	1.0	0.0
46106.0	0	2	54	0	5	46	2728	1.0	0.0	0.0	1.0	0.0
16927.0	0	2	53	0	12	46	3127	1.0	0.0	0.0	1.0	0.0
59754.0	1	1	475	0	16	57	3756	1.0	0.0	0.0	1.0	0.0
53700.0	0	1	694	0	22	70	3538	0.0	1.0	0.0	1.0	0.0
59041.0	0	2	96	0	8	49	2851	1.0	0.0	0.0	1.0	0.0
54237.0	0	1	361	0	16	65	3285	0.0	1.0	0.0	1.0	0.0
70647.0	0	1	1079	0	26	55	3503	0.0	1.0	0.0	1.0	0.0
52597.0	0	1	578	0	20	60	2851	0.0	1.0	0.0	1.0	0.0
41021.0	1	1	64	0	7	53	3403	1.0	0.0	0.0	1.0	0.0
40233.0	0	1	149	0	13	47	3115	1.0	0.0	0.0	1.0	0.0
50183.0	0	2	231	0	17	42	2861	1.0	0.0	0.0	1.0	0.0
54753.0	0	1	728	0	21	63	3059	1.0	0.0	0.0	1.0	0.0
92955.0	1	0	1778	2	23	49	3171	1.0	0.0	0.0	1.0	0.0
33471.0	0	1	93	0	10	49	3423	1.0	0.0	0.0	1.0	0.0
34596.0	1	1	23	0	4	48	3299	1.0	0.0	0.0	1.0	0.0
44010.0	0	1	662	0	24	42	3481	1.0	0.0	0.0	1.0	0.0
84219.0	0	0	1198	0	18	34	3004	1.0	0.0	0.0	1.0	0.0
40706.0	0	3	81	0	11	54	3385	1.0	0.0	0.0	1.0	0.0
15716.0	0	1	92	0	10	34	3422	1.0	0.0	0.0	1.0	0.0
59052.0	0	1	491	0	18	63	3081	0.0	1.0	0.0	1.0	0.0
80573.0	0	0	1564	0	24	51	3480	1.0	0.0	0.0	1.0	0.0
83715.0	0	0	926	0	24	60	2976	1.0	0.0	0.0	1.0	0.0
82576.0	0	0	1910	1	19	63	3760	1.0	0.0	0.0	1.0	0.0
56962.0	0	3	411	0	21	57	3088	1.0	0.0	0.0	1.0	0.0
35704.0	0	2	94	0	9	70	2977	1.0	0.0	0.0	1.0	0.0
53103.0	0	1	1085	1	28	68	3059	1.0	0.0	0.0	1.0	0.0
46779.0	0	2	23	0	4	62	3061	0.0	1.0	0.0	1.0	0.0
4861.0	0	0	6	0	0	57	2864	0.0	1.0	0.0	1.0	0.0
33462.0	0	1	54	0	6	43	3213	0.0	1.0	0.0	1.0	0.0
63693.0	0	1	1150	0	29	44	3115	0.0	1.0	0.0	1.0	0.0
80763.0	1	0	1415	2	23	72	3175	1.0	0.0	0.0	1.0	0.0
65352.0	0	1	405	0	16	48	3169	1.0	0.0	0.0	1.0	0.0
82170.0	0	0	1908	0	19	44	3073	1.0	0.0	0.0	1.0	0.0
75759.0	1	0	2486	3	26	53	3104	1.0	0.0	0.0	1.0	0.0
79689.0	0	0	1315	0	27	46	3063	0.0	1.0	0.0	1.0	0.0
35340.0	0	2	45	0	7	66	2857	0.0	1.0	0.0	1.0	0.0
85683.0	1	0	1789	4	17	68	2957	0.0	1.0	0.0	1.0	0.0
24884.0	0	1	19	0	4	50	3434	1.0	0.0	0.0	1.0	0.0
42021.0	0	1	573	1	22	41	3524	1.0	0.0	0.0	1.0	0.0
64449.0	0	1	805	0	24	33	2988	0.0	1.0	0.0	1.0	0.0
64587.0	0	2	108	0	8	68	2864	0.0	1.0	0.0	1.0	0.0
34824.0	0	0	23	0	4	27	2952	0.0	1.0	0.0	1.0	0.0
75437.0	0	0	1493	1	23	44	3148	1.0	0.0	0.0	1.0	0.0
26091.0	0	2	89	0	9	65	2981	1.0	0.0	0.0	1.0	0.0
52845.0	0	1	936	1	25	49	3177	1.0	0.0	0.0	1.0	0.0
46086.0	0	1	343	0	16	66	3332	0.0	1.0	0.0	1.0	0.0
78028.0	1	1	528	2	20	66	3485	0.0	1.0	0.0	1.0	0.0
95169.0	1	0	1901	2	12	35	3149	0.0	1.0	0.0	1.0	0.0
56337.0	1	2	724	2	22	41	3316	1.0	0.0	0.0	1.0	0.0
22434.0	0	1	58	0	7	35	3358	1.0	0.0	0.0	1.0	0.0
36930.0	0	1	297	0	16	68	3265	1.0	0.0	0.0	1.0	0.0
36130.0	1	1	488	1	21	68	3369	0.0	1.0	0.0	1.0	0.0
65569.0	0	1	859	0	23	69	3636	1.0	0.0	0.0	1.0	0.0
83844.0	0	0	1574	1	20	70	3063	1.0	0.0	0.0	1.0	0.0
19514.0	0	2	69	1	10	54	3011	1.0	0.0	0.0	1.0	0.0
36736.0	0	2	17	0	4	59	3124	0.0	1.0	0.0	1.0	0.0
77568.0	0	1	2194	3	21	43	3530	1.0	0.0	0.0	1.0	0.0
49187.0	0	1	116	0	8	46	2732	1.0	0.0	0.0	1.0	0.0
30168.0	0	1	279	0	18	44	3218	0.0	1.0	0.0	1.0	0.0
34053.0	0	1	103	0	7	54	3485	1.0	0.0	0.0	1.0	0.0
38196.0	0	2	44	0	9	51	2929	1.0	0.0	0.0	1.0	0.0
59412.0	0	0	406	0	15	71	2928	1.0	0.0	0.0	1.0	0.0
70924.0	0	0	1363	1	20	57	2852	1.0	0.0	0.0	1.0	0.0
54165.0	0	0	236	0	11	53	3254	1.0	0.0	0.0	1.0	0.0
32300.0	0	1	39	0	5	49	3342	1.0	0.0	0.0	1.0	0.0
20180.0	0	0	137	0	8	46	3351	0.0	1.0	0.0	1.0	0.0
34961.0	0	1	79	0	10	49	2867	1.0	0.0	0.0	1.0	0.0
28440.0	0	1	63	0	6	48	3214	1.0	0.0	0.0	1.0	0.0
64504.0	1	3	1314	0	25	69	3309	1.0	0.0	0.0	1.0	0.0
33564.0	0	1	71	0	6	56	2862	1.0	0.0	0.0	1.0	0.0
17345.0	0	1	58	0	7	44	3697	1.0	0.0	0.0	1.0	0.0
56320.0	0	1	702	0	21	55	3186	1.0	0.0	0.0	1.0	0.0
28647.0	1	1	94	1	7	44	3169	0.0	1.0	0.0	1.0	0.0
15038.0	0	1	80	0	7	35	3373	0.0	1.0	0.0	0.0	1.0
32173.0	0	1	22	0	5	64	3394	0.0	1.0	0.0	1.0	0.0
68316.0	0	1	1211	0	32	58	3666	1.0	0.0	0.0	1.0	0.0
74538.0	1	0	1461	1	22	51	3222	1.0	0.0	0.0	1.0	0.0
91700.0	1	0	1968	0	20	51	3385	0.0	1.0	0.0	1.0	0.0
68695.0	0	0	1091	0	16	53	2861	1.0	0.0	0.0	1.0	0.0
